"","Ticker","Name","Trade Value","Liquidity","Category","Portfolio","Eff_Date","An_Date"
"2934","SONC","Sonic Corp","-2.3504540601795645","-0.10995228997797671","Largest Net Sells by Trade Value","S&P 600",2017-06-16,2017-06-09
"3034","EPAY","Bottomline Technologies Inc","-2.3430415529730308","-0.29550268394151463","Largest Net Sells by Trade Value","S&P 600",2017-06-16,2017-06-09
"3134","SCSS","Select Comfort Corp","-2.1613120266934316","-7.7764988147540751E-2","Largest Net Sells by Trade Value","S&P 600",2017-06-16,2017-06-09
"3234","PLCE","Children's Place, Inc","-2.0286743818625004","-2.6062618512449971E-2","Largest Net Sells by Trade Value","S&P 600",2017-06-16,2017-06-09
"3334","VIAV","Viavi Solutions Inc","-1.9978740315666315","-7.2554569837942132E-2","Largest Net Sells by Trade Value","S&P 600",2017-06-16,2017-06-09
"3434","OSIS","OSI Systems Inc","-1.8763255438010236","-0.20257499453521299","Largest Net Sells by Trade Value","S&P 600",2017-06-16,2017-06-09
"3534","BLD","TopBuild Corp","-1.8011425362269744","-0.11511529713723899","Largest Net Sells by Trade Value","S&P 600",2017-06-16,2017-06-09
"3634","GDOT","Green Dot Corp","-1.6329003293394526","-0.14951143094704886","Largest Net Sells by Trade Value","S&P 600",2017-06-16,2017-06-09
"3734","RGR","Sturm Ruger & Co Inc","-1.6139728735572125","-0.12185232758191157","Largest Net Sells by Trade Value","S&P 600",2017-06-16,2017-06-09
"68","ALXN","Alexion Pharmaceuticals Inc","442.19720763487521","1.4866017301806069","Most Illiquid Net Buys","S&P 500",2015-06-19,2015-06-12
"78","PRGO","Perrigo Company plc","127.46925488393731","0.67347644006811702","Most Illiquid Net Buys","S&P 500",2015-06-19,2015-06-12
"88","LVLT","Level 3 Communications","53.152691137623343","0.6412851584362329","Most Illiquid Net Buys","S&P 500",2015-06-19,2015-06-12
"98","PLD","ProLogis Inc","62.057440086715005","0.57201259011093208","Most Illiquid Net Buys","S&P 500",2015-06-19,2015-06-12
"108","O","Realty Income Corp","43.45346456028453","0.53202009113924664","Most Illiquid Net Buys","S&P 500",2015-06-19,2015-06-12
"118","KMI","Kinder Morgan Inc","162.95376415799245","0.4992710043846631","Most Illiquid Net Buys","S&P 500",2015-06-19,2015-06-12
"128","BBT","BB&T Corp","59.552803884031661","0.46421393065769384","Most Illiquid Net Buys","S&P 500",2015-06-19,2015-06-12
"138","D","Dominion Resources Inc","56.047824166200748","0.32961746675700709","Most Illiquid Net Buys","S&P 500",2015-06-19,2015-06-12
"148","PG","Procter & Gamble","193.14857456790119","0.32059682542293283","Most Illiquid Net Buys","S&P 500",2015-06-19,2015-06-12
"158","HAR","Harman Intl Industries Inc","38.603595777388939","0.31300943803707554","Most Illiquid Net Buys","S&P 500",2015-06-19,2015-06-12
"178","HE","Hawaiian Electric Industries","11.026221964099991","0.63876158602497268","Most Illiquid Net Buys","S&P 400",2015-06-19,2015-06-12
"188","EQY","Equity One Inc","5.3410480994240368","0.46089844749676462","Most Illiquid Net Buys","S&P 400",2015-06-19,2015-06-12
"198","ASB","Associated Banc-Corp (IL)","6.0257072165119663","0.41698829803030579","Most Illiquid Net Buys","S&P 400",2015-06-19,2015-06-12
"208","KRC","Kilroy Realty Corp","9.2892316585311576","0.35564504901427901","Most Illiquid Net Buys","S&P 400",2015-06-19,2015-06-12
"218","TCB","TCF Financial Corp (MN)","5.6974475854351434","0.3159046674669998","Most Illiquid Net Buys","S&P 400",2015-06-19,2015-06-12
"228","LNT","Alliant Energy Corp","9.183822286496456","0.27012684844067592","Most Illiquid Net Buys","S&P 400",2015-06-19,2015-06-12
"238","SF","Stifel Financial Corp","7.2118301417648789","0.26857739905799999","Most Illiquid Net Buys","S&P 400",2015-06-19,2015-06-12
"248","OFC","Corporate Office Properties Trust","3.9749333710466463","0.23045722989302972","Most Illiquid Net Buys","S&P 400",2015-06-19,2015-06-12
"258","AJG","Gallagher Arthur J. & Co","12.333017181941207","0.19629789604219799","Most Illiquid Net Buys","S&P 400",2015-06-19,2015-06-12
"268","GVA","Granite Construction Inc","0.88350779923846268","0.19333449821866147","Most Illiquid Net Buys","S&P 400",2015-06-19,2015-06-12
"288","UMBF","UMB Financial Corp","8.8275089042787283","0.77940373774926175","Most Illiquid Net Buys","S&P 600",2015-06-19,2015-06-12
"298","DSPG","DSP Group","0.42592213866490747","0.65306115383591579","Most Illiquid Net Buys","S&P 600",2015-06-19,2015-06-12
"308","DGII","Digi Intl Inc","0.29488784986260064","0.52821856756067764","Most Illiquid Net Buys","S&P 600",2015-06-19,2015-06-12
"318","CCMP","Cabot Microelectronics Corp","2.532921555395093","0.46759338722457316","Most Illiquid Net Buys","S&P 600",2015-06-19,2015-06-12
"328","TG","Tredegar Corp","0.37256212561485413","0.3697261930317019","Most Illiquid Net Buys","S&P 600",2015-06-19,2015-06-12
"338","PNFP","Pinnacle Financial","2.1430042420258708","0.31873384881991779","Most Illiquid Net Buys","S&P 600",2015-06-19,2015-06-12
"348","CHSP","Chesapeake Lodging Trust","2.7479793365598191","0.30310213338131969","Most Illiquid Net Buys","S&P 600",2015-06-19,2015-06-12
"358","LPSN","LivePerson Inc","1.1177176215709483","0.28346732904200972","Most Illiquid Net Buys","S&P 600",2015-06-19,2015-06-12
"368","MGLN","Magellan Health Inc","2.287347388067142","0.27078252823697641","Most Illiquid Net Buys","S&P 600",2015-06-19,2015-06-12
"378","BFS","Saul Centers","0.38692184105568522","0.26650195382512304","Most Illiquid Net Buys","S&P 600",2015-06-19,2015-06-12
"615","LOW","Lowe's Cos Inc","-299.87714438477519","-0.77424729837988349","Most Illiquid Net Sells","S&P 500",2015-06-19,2015-06-12
"715","DISCK","Discovery Communications Inc C","-29.563803501298679","-0.74604995225945525","Most Illiquid Net Sells","S&P 500",2015-06-19,2015-06-12
"815","ITW","Illinois Tool Works Inc","-106.44587826946155","-0.69036427251328358","Most Illiquid Net Sells","S&P 500",2015-06-19,2015-06-12
"915","NAVI","Navient Corp","-25.386657215598163","-0.67667303129850143","Most Illiquid Net Sells","S&P 500",2015-06-19,2015-06-12
"1015","AIG","American Intl Group Inc","-251.24629514343582","-0.58088926396285112","Most Illiquid Net Sells","S&P 500",2015-06-19,2015-06-12
"1115","MSI","Motorola Solutions Inc","-29.985093575685557","-0.52004494129566214","Most Illiquid Net Sells","S&P 500",2015-06-19,2015-06-12
"1215","CTAS","Cintas Corp","-21.409991447217802","-0.51047233933413072","Most Illiquid Net Sells","S&P 500",2015-06-19,2015-06-12
"1315","VZ","Verizon Communications Inc","-352.7899506358375","-0.48429666456970055","Most Illiquid Net Sells","S&P 500",2015-06-19,2015-06-12
"1415","FOXA","Twenty-First Century Fox, Inc","-203.75687540324535","-0.46771627951647121","Most Illiquid Net Sells","S&P 500",2015-06-19,2015-06-12
"1515","ADM","Archer-Daniels-Midland Co","-72.347957346730126","-0.45422531905634389","Most Illiquid Net Sells","S&P 500",2015-06-19,2015-06-12
"1715","CRS","Carpenter Technology Corp","-7.0286310989855352","-0.66732473341043996","Most Illiquid Net Sells","S&P 400",2015-06-19,2015-06-12
"1815","RGA","Reinsurance Group of America","-18.839437907841443","-0.65775246634644946","Most Illiquid Net Sells","S&P 400",2015-06-19,2015-06-12
"1915","WOR","Worthington Industries Inc","-4.144633921944826","-0.58447594423203542","Most Illiquid Net Sells","S&P 400",2015-06-19,2015-06-12
"2015","WAFD","Washington Federal Inc.","-5.703308587612911","-0.56711209550140029","Most Illiquid Net Sells","S&P 400",2015-06-19,2015-06-12
"2115","RS","Reliance Steel & Aluminum","-15.940984042736263","-0.53392492202692776","Most Illiquid Net Sells","S&P 400",2015-06-19,2015-06-12
"2215","KMPR","Kemper Corporation","-2.2444107149697663","-0.5284340343111732","Most Illiquid Net Sells","S&P 400",2015-06-19,2015-06-12
"2315","LECO","Lincoln Electric Hldgs","-10.708096182783716","-0.45829060058104842","Most Illiquid Net Sells","S&P 400",2015-06-19,2015-06-12
"2415","INFA","Informatica Corp","-17.784608442596635","-0.41668758173627074","Most Illiquid Net Sells","S&P 400",2015-06-19,2015-06-12
"2515","MD","Mednax Inc","-14.518089345222684","-0.39758094262338528","Most Illiquid Net Sells","S&P 400",2015-06-19,2015-06-12
"2615","HBHC","Hancock Hldgs Co","-6.2254649103957416","-0.34733622116209273","Most Illiquid Net Sells","S&P 400",2015-06-19,2015-06-12
"2815","SENEA","Seneca Foods Corp A","-0.89624662714763992","-2.642290988700998","Most Illiquid Net Sells","S&P 600",2015-06-19,2015-06-12
"2915","PKE","Park Electrochemical","-0.70713011419298577","-0.7670838664102817","Most Illiquid Net Sells","S&P 600",2015-06-19,2015-06-12
"3015","UTI","Universal Technical Institute","-0.29923819294155368","-0.53607652533739392","Most Illiquid Net Sells","S&P 600",2015-06-19,2015-06-12
"3115","COHR","Coherent Inc","-3.4037295969659338","-0.50088479379452577","Most Illiquid Net Sells","S&P 600",2015-06-19,2015-06-12
"3215","GFF","Griffon Corp","-1.0696221071522014","-0.46800541069686741","Most Illiquid Net Sells","S&P 600",2015-06-19,2015-06-12
"3315","MOG/A","Moog Inc A","-4.5524085269699457","-0.40124958592849241","Most Illiquid Net Sells","S&P 600",2015-06-19,2015-06-12
"3415","CSGS","CSG Systems Intl Inc","-2.8986916895002262","-0.36747047583851211","Most Illiquid Net Sells","S&P 600",2015-06-19,2015-06-12
"3515","MYE","Myers Industries Inc","-0.50289697578989634","-0.36700291589174983","Most Illiquid Net Sells","S&P 600",2015-06-19,2015-06-12
"3615","XOXO","XO Group Inc","-0.37788883811248547","-0.35644157917849428","Most Illiquid Net Sells","S&P 600",2015-06-19,2015-06-12
"3715","ASEI","American Science & Engineering","-0.79109817249685199","-0.34231850853504309","Most Illiquid Net Sells","S&P 600",2015-06-19,2015-06-12
"625","ALXN","Alexion Pharmaceuticals Inc","442.19720763487521","1.4866017301806069","Largest Net Buys by Trade Value","S&P 500",2015-06-19,2015-06-12
"725","PG","Procter & Gamble","193.14857456790119","0.32059682542293283","Largest Net Buys by Trade Value","S&P 500",2015-06-19,2015-06-12
"825","PFE","Pfizer Inc","192.04980366081298","0.26398233210997235","Largest Net Buys by Trade Value","S&P 500",2015-06-19,2015-06-12
"925","KMI","Kinder Morgan Inc","162.95376415799245","0.4992710043846631","Largest Net Buys by Trade Value","S&P 500",2015-06-19,2015-06-12
"1025","GE","General Electric Co","136.31587462236806","0.15687874496812365","Largest Net Buys by Trade Value","S&P 500",2015-06-19,2015-06-12
"1125","FB","Facebook Inc","128.71299529350247","7.6986549002341517E-2","Largest Net Buys by Trade Value","S&P 500",2015-06-19,2015-06-12
"1225","PRGO","Perrigo Company plc","127.46925488393731","0.67347644006811702","Largest Net Buys by Trade Value","S&P 500",2015-06-19,2015-06-12
"1325","AMZN","Amazon.com Inc","113.43472183423036","0.10692643705373617","Largest Net Buys by Trade Value","S&P 500",2015-06-19,2015-06-12
"1425","ACT","Actavis plc","111.37536060985927","0.18221799223940474","Largest Net Buys by Trade Value","S&P 500",2015-06-19,2015-06-12
"1525","REGN","Regeneron Pharmaceuticals Inc","106.42102029605917","0.27352260985264742","Largest Net Buys by Trade Value","S&P 500",2015-06-19,2015-06-12
"1725","CY","Cypress Semiconductor Corp","14.180959451962021","0.16136253295679881","Largest Net Buys by Trade Value","S&P 400",2015-06-19,2015-06-12
"1825","AJG","Gallagher Arthur J. & Co","12.333017181941207","0.19629789604219799","Largest Net Buys by Trade Value","S&P 400",2015-06-19,2015-06-12
"1925","HE","Hawaiian Electric Industries","11.026221964099991","0.63876158602497268","Largest Net Buys by Trade Value","S&P 400",2015-06-19,2015-06-12
"2025","KRC","Kilroy Realty Corp","9.2892316585311576","0.35564504901427901","Largest Net Buys by Trade Value","S&P 400",2015-06-19,2015-06-12
"2125","LNT","Alliant Energy Corp","9.183822286496456","0.27012684844067592","Largest Net Buys by Trade Value","S&P 400",2015-06-19,2015-06-12
"2225","POST","Post Holdings Inc.","9.100544483326221","0.14837434178158856","Largest Net Buys by Trade Value","S&P 400",2015-06-19,2015-06-12
"2325","OHI","Omega Healthcare Investors","8.3963858526374526","0.1312033479138856","Largest Net Buys by Trade Value","S&P 400",2015-06-19,2015-06-12
"2425","SUNE","SunEdison Inc","7.8020391898103325","2.898855873900421E-2","Largest Net Buys by Trade Value","S&P 400",2015-06-19,2015-06-12
"2525","ZBRA","Zebra Technologies Corp A","7.4098094516584112","0.13077049078779585","Largest Net Buys by Trade Value","S&P 400",2015-06-19,2015-06-12
"2625","SF","Stifel Financial Corp","7.2118301417648789","0.26857739905799999","Largest Net Buys by Trade Value","S&P 400",2015-06-19,2015-06-12
"2825","UMBF","UMB Financial Corp","8.8275089042787283","0.77940373774926175","Largest Net Buys by Trade Value","S&P 600",2015-06-19,2015-06-12
"2925","AMSG","Amsurg Corp","3.2853664094457113","0.1488128200219524","Largest Net Buys by Trade Value","S&P 600",2015-06-19,2015-06-12
"3025","CHSP","Chesapeake Lodging Trust","2.7479793365598191","0.30310213338131969","Largest Net Buys by Trade Value","S&P 600",2015-06-19,2015-06-12
"3125","CCMP","Cabot Microelectronics Corp","2.532921555395093","0.46759338722457316","Largest Net Buys by Trade Value","S&P 600",2015-06-19,2015-06-12
"3225","MGLN","Magellan Health Inc","2.287347388067142","0.27078252823697641","Largest Net Buys by Trade Value","S&P 600",2015-06-19,2015-06-12
"3325","MDSO","Medidata Solutions Inc.","2.2637038033396526","9.2077642130129728E-2","Largest Net Buys by Trade Value","S&P 600",2015-06-19,2015-06-12
"3425","BABY","Natus Medical Inc","2.1948972836760676","0.19129610109684253","Largest Net Buys by Trade Value","S&P 600",2015-06-19,2015-06-12
"3525","PNFP","Pinnacle Financial","2.1430042420258708","0.31873384881991779","Largest Net Buys by Trade Value","S&P 600",2015-06-19,2015-06-12
"3625","PDCE","PDC Energy Inc","1.9381522368671471","3.2544842708313447E-2","Largest Net Buys by Trade Value","S&P 600",2015-06-19,2015-06-12
"3725","CRZO","Carrizo Oil & Gas Inc","1.8519095635464025","4.3962690736272042E-2","Largest Net Buys by Trade Value","S&P 600",2015-06-19,2015-06-12
"635","AAPL","Apple Inc.","-675.49792443459705","-0.12455398395885511","Largest Net Sells by Trade Value","S&P 500",2015-06-19,2015-06-12
"735","MSFT","Microsoft Corp","-475.36170775860029","-0.38725629206540946","Largest Net Sells by Trade Value","S&P 500",2015-06-19,2015-06-12
"835","VZ","Verizon Communications Inc","-352.7899506358375","-0.48429666456970055","Largest Net Sells by Trade Value","S&P 500",2015-06-19,2015-06-12
"935","LOW","Lowe's Cos Inc","-299.87714438477519","-0.77424729837988349","Largest Net Sells by Trade Value","S&P 500",2015-06-19,2015-06-12
"1035","AIG","American Intl Group Inc","-251.24629514343582","-0.58088926396285112","Largest Net Sells by Trade Value","S&P 500",2015-06-19,2015-06-12
"1135","GILD","Gilead Sciences Inc","-207.97981631123073","-0.16102264712328604","Largest Net Sells by Trade Value","S&P 500",2015-06-19,2015-06-12
"1235","FOXA","Twenty-First Century Fox, Inc","-203.75687540324535","-0.46771627951647121","Largest Net Sells by Trade Value","S&P 500",2015-06-19,2015-06-12
"1335","HD","Home Depot Inc","-190.24042367487613","-0.34639960508682283","Largest Net Sells by Trade Value","S&P 500",2015-06-19,2015-06-12
"1435","BA","Boeing Co","-165.47730096274336","-0.3518646439663986","Largest Net Sells by Trade Value","S&P 500",2015-06-19,2015-06-12
"1535","CMCSA","Comcast Corp","-133.14326569568601","-0.16196068871670632","Largest Net Sells by Trade Value","S&P 500",2015-06-19,2015-06-12
"1735","RGA","Reinsurance Group of America","-18.839437907841443","-0.65775246634644946","Largest Net Sells by Trade Value","S&P 400",2015-06-19,2015-06-12
"1835","INFA","Informatica Corp","-17.784608442596635","-0.41668758173627074","Largest Net Sells by Trade Value","S&P 400",2015-06-19,2015-06-12
"1935","RS","Reliance Steel & Aluminum","-15.940984042736263","-0.53392492202692776","Largest Net Sells by Trade Value","S&P 400",2015-06-19,2015-06-12
"2035","ASH","Ashland Inc","-15.200597474087818","-0.17793649149670912","Largest Net Sells by Trade Value","S&P 400",2015-06-19,2015-06-12
"2135","MD","Mednax Inc","-14.518089345222684","-0.39758094262338528","Largest Net Sells by Trade Value","S&P 400",2015-06-19,2015-06-12
"2235","ACM","AECOM","-13.054768574872282","-0.28795281328715466","Largest Net Sells by Trade Value","S&P 400",2015-06-19,2015-06-12
"2335","FL","Foot Locker Inc","-11.1243825106645","-8.1632965252679685E-2","Largest Net Sells by Trade Value","S&P 400",2015-06-19,2015-06-12
"2435","LECO","Lincoln Electric Hldgs","-10.708096182783716","-0.45829060058104842","Largest Net Sells by Trade Value","S&P 400",2015-06-19,2015-06-12
"2535","EAT","Brinker Intl Inc","-9.0328282605108896","-0.17083882614870902","Largest Net Sells by Trade Value","S&P 400",2015-06-19,2015-06-12
"2635","TCO","Taubman Centers Inc","-8.4881208002894066","-0.23159282498810399","Largest Net Sells by Trade Value","S&P 400",2015-06-19,2015-06-12
"2835","MOG/A","Moog Inc A","-4.5524085269699457","-0.40124958592849241","Largest Net Sells by Trade Value","S&P 600",2015-06-19,2015-06-12
"2935","JACK","Jack in the Box Inc","-3.5999911608291928","-6.0942753260790052E-2","Largest Net Sells by Trade Value","S&P 600",2015-06-19,2015-06-12
"3035","COHR","Coherent Inc","-3.4037295969659338","-0.50088479379452577","Largest Net Sells by Trade Value","S&P 600",2015-06-19,2015-06-12
"3135","SAFM","Sanderson Farms","-3.0580066166709079","-7.1432507510257787E-2","Largest Net Sells by Trade Value","S&P 600",2015-06-19,2015-06-12
"3235","ATU","Actuant Corp","-3.0055074442357772","-0.24471680650408981","Largest Net Sells by Trade Value","S&P 600",2015-06-19,2015-06-12
"3335","CSGS","CSG Systems Intl Inc","-2.8986916895002262","-0.36747047583851211","Largest Net Sells by Trade Value","S&P 600",2015-06-19,2015-06-12
"3435","TTC","Toro Co","-2.7867867614341195","-0.20775016521678091","Largest Net Sells by Trade Value","S&P 600",2015-06-19,2015-06-12
"3535","SONC","Sonic Corp","-2.6208507793574829","-0.11456425739652633","Largest Net Sells by Trade Value","S&P 600",2015-06-19,2015-06-12
"3635","EBIX","Ebix.Com Inc","-2.6093423144285239","-0.18072829583694627","Largest Net Sells by Trade Value","S&P 600",2015-06-19,2015-06-12
"3735","VSI","Vitamin Shoppe Inc","-2.5607385302702728","-0.19034489356623352","Largest Net Sells by Trade Value","S&P 600",2015-06-19,2015-06-12
"69","ENDP","Endo International plc","125.23874549154749","0.63186997720589533","Most Illiquid Net Buys","S&P 500",2015-03-20,2015-03-09
"79","F","Ford Motor Co","228.82568205099869","0.58420427348301418","Most Illiquid Net Buys","S&P 500",2015-03-20,2015-03-09
"89","ESS","Essex Property Trust","37.404792689370254","0.55596702713748314","Most Illiquid Net Buys","S&P 500",2015-03-20,2015-03-09
"99","ALXN","Alexion Pharmaceuticals Inc","100.64062834482964","0.55481362211405438","Most Illiquid Net Buys","S&P 500",2015-03-20,2015-03-09
"109","LVLT","Level 3 Communications","57.649644699758483","0.54553921326209676","Most Illiquid Net Buys","S&P 500",2015-03-20,2015-03-09
"119","PLD","ProLogis Inc","68.304801251849256","0.52895362561157366","Most Illiquid Net Buys","S&P 500",2015-03-20,2015-03-09
"129","ACT","Actavis plc","531.86635769093607","0.51160813043237208","Most Illiquid Net Buys","S&P 500",2015-03-20,2015-03-09
"139","VTR","Ventas Inc","98.481089307611441","0.48576650606013994","Most Illiquid Net Buys","S&P 500",2015-03-20,2015-03-09
"149","NEE","NextEra Energy Inc","100.73876412645635","0.43782874663085497","Most Illiquid Net Buys","S&P 500",2015-03-20,2015-03-09
"159","SPG","Simon Property Group","102.36878139133213","0.42684419379411237","Most Illiquid Net Buys","S&P 500",2015-03-20,2015-03-09
"179","SIRO","Sirona Dental Systems Inc","16.664090129165835","0.8417143837316029","Most Illiquid Net Buys","S&P 400",2015-03-20,2015-03-09
"189","ACC","American Campus Communities Inc","20.21145877489926","0.63937865271538086","Most Illiquid Net Buys","S&P 400",2015-03-20,2015-03-09
"199","UE","Urban Edge Properties Inc.","8.4748951396798446","0.54357338828748769","Most Illiquid Net Buys","S&P 400",2015-03-20,2015-03-09
"209","KRC","Kilroy Realty Corp","12.631855174549225","0.3354297057207915","Most Illiquid Net Buys","S&P 400",2015-03-20,2015-03-09
"219","SLG","SL Green Realty Corp","18.855403313132257","0.3059887522166031","Most Illiquid Net Buys","S&P 400",2015-03-20,2015-03-09
"229","AJG","Gallagher Arthur J. & Co","11.110253740462062","0.28055627040120373","Most Illiquid Net Buys","S&P 400",2015-03-20,2015-03-09
"239","SF","Stifel Financial Corp","6.0186327846372345","0.27005111723213093","Most Illiquid Net Buys","S&P 400",2015-03-20,2015-03-09
"249","TYL","Tyler Technologies Inc","4.5593724908547433","0.2319683020354974","Most Illiquid Net Buys","S&P 400",2015-03-20,2015-03-09
"259","BMR","BioMed Realty Trust Inc","9.2809882769472996","0.22796433319691267","Most Illiquid Net Buys","S&P 400",2015-03-20,2015-03-09
"269","UMPQ","Umpqua Hldgs Corp","3.8014202052985437","0.21212416415311239","Most Illiquid Net Buys","S&P 400",2015-03-20,2015-03-09
"289","INDB","Independent Bank Cp (MA)","3.0431775359932232","0.64291263644735186","Most Illiquid Net Buys","S&P 600",2015-03-20,2015-03-09
"299","EPAY","Bottomline Technologies Inc","2.337178011348783","0.58871317268754098","Most Illiquid Net Buys","S&P 600",2015-03-20,2015-03-09
"309","UBA","Urstadt Biddle Prop Inc A","0.53596040359232056","0.40611176342541633","Most Illiquid Net Buys","S&P 600",2015-03-20,2015-03-09
"319","SSS","Sovran Self Storage","7.6172960268522969","0.39993608319848839","Most Illiquid Net Buys","S&P 600",2015-03-20,2015-03-09
"329","GDOT","Green Dot Corp","3.5995224124460865","0.39170960179545644","Most Illiquid Net Buys","S&P 600",2015-03-20,2015-03-09
"339","FMBI","First Midwest Bancorp (IL)","2.4431184715677876","0.36388207662012934","Most Illiquid Net Buys","S&P 600",2015-03-20,2015-03-09
"349","NBTB","NBT Bancorp Inc (NY)","0.5883667154291653","0.32330557923460379","Most Illiquid Net Buys","S&P 600",2015-03-20,2015-03-09
"359","EPIQ","Epiq Systems Inc","0.47292658038806501","0.2479517377838617","Most Illiquid Net Buys","S&P 600",2015-03-20,2015-03-09
"369","MNTA","Momenta Pharmaceuticals Inc","2.763608067087072","0.24108187629108099","Most Illiquid Net Buys","S&P 600",2015-03-20,2015-03-09
"379","LTC","LTC Properties","1.4931982926335738","0.23984795189516489","Most Illiquid Net Buys","S&P 600",2015-03-20,2015-03-09
"616","DE","Deere & Co","-186.22922344211375","-0.74442599293092471","Most Illiquid Net Sells","S&P 500",2015-03-20,2015-03-09
"716","ITW","Illinois Tool Works Inc","-104.33496048583952","-0.67609649834930208","Most Illiquid Net Sells","S&P 500",2015-03-20,2015-03-09
"816","PFE","Pfizer Inc","-575.78138925819007","-0.58619442810502664","Most Illiquid Net Sells","S&P 500",2015-03-20,2015-03-09
"916","AFL","AFLAC Inc","-71.031720937687993","-0.57958303401855016","Most Illiquid Net Sells","S&P 500",2015-03-20,2015-03-09
"1016","PH","Parker-Hannifin Corp","-76.610969132480079","-0.55544898266161147","Most Illiquid Net Sells","S&P 500",2015-03-20,2015-03-09
"1116","TRV","Travelers Cos Inc","-107.23581718937268","-0.4997955693438404","Most Illiquid Net Sells","S&P 500",2015-03-20,2015-03-09
"1216","MCO","Moody's Corp","-49.884978104143492","-0.49412468680640631","Most Illiquid Net Sells","S&P 500",2015-03-20,2015-03-09
"1316","LLL","L-3 Communications Holdings","-33.038591596292648","-0.49218766752635223","Most Illiquid Net Sells","S&P 500",2015-03-20,2015-03-09
"1416","INTU","Intuit Inc","-86.795617845281029","-0.47357463519987436","Most Illiquid Net Sells","S&P 500",2015-03-20,2015-03-09
"1516","LYB","LyondellBasell Industries N.V.","-181.01877870679704","-0.46987006633133421","Most Illiquid Net Sells","S&P 500",2015-03-20,2015-03-09
"1716","TR","Tootsie Roll Industries Inc","-1.4960917270322058","-0.63548961754298006","Most Illiquid Net Sells","S&P 400",2015-03-20,2015-03-09
"1816","MD","Mednax Inc","-21.530089947303232","-0.62404059875418749","Most Illiquid Net Sells","S&P 400",2015-03-20,2015-03-09
"1916","FULT","Fulton Financial Corp (PA)","-5.2019276630817082","-0.61346522142566129","Most Illiquid Net Sells","S&P 400",2015-03-20,2015-03-09
"2016","ATR","AptarGroup Inc","-10.250850851057073","-0.53990568019604712","Most Illiquid Net Sells","S&P 400",2015-03-20,2015-03-09
"2116","SAIC","Science Applications International Corp","-4.0525004396827891","-0.37760029089324293","Most Illiquid Net Sells","S&P 400",2015-03-20,2015-03-09
"2216","ANSS","ANSYS Inc","-10.95992944764051","-0.37351494295930965","Most Illiquid Net Sells","S&P 400",2015-03-20,2015-03-09
"2316","NDSN","Nordson Corp","-5.3393128752065122","-0.36373021183591631","Most Illiquid Net Sells","S&P 400",2015-03-20,2015-03-09
"2416","CHD","Church & Dwight Co","-18.774518327571485","-0.36116894128552324","Most Illiquid Net Sells","S&P 400",2015-03-20,2015-03-09
"2516","KMPR","Kemper Corporation","-1.8085823687030411","-0.32774869984496185","Most Illiquid Net Sells","S&P 400",2015-03-20,2015-03-09
"2616","WOOF","VCA Inc","-7.4346811538516846","-0.30281187089538053","Most Illiquid Net Sells","S&P 400",2015-03-20,2015-03-09
"2816","NX","Quanex Building Products Corporation","-2.9019775050608154","-0.70634992895992077","Most Illiquid Net Sells","S&P 600",2015-03-20,2015-03-09
"2916","NPBC","National Penn Bancshares (PA)","-3.6469974511228727","-0.54933499593261514","Most Illiquid Net Sells","S&P 600",2015-03-20,2015-03-09
"3016","DGII","Digi Intl Inc","-0.27963449814447694","-0.47796845317916442","Most Illiquid Net Sells","S&P 600",2015-03-20,2015-03-09
"3116","MOG/A","Moog Inc A","-3.4313754502418075","-0.41448281157358602","Most Illiquid Net Sells","S&P 600",2015-03-20,2015-03-09
"3216","MGLN","Magellan Health Inc","-3.5078841795468199","-0.39800009186405455","Most Illiquid Net Sells","S&P 600",2015-03-20,2015-03-09
"3316","PRA","ProAssurance Corp","-3.4506909973654318","-0.39396417805294787","Most Illiquid Net Sells","S&P 600",2015-03-20,2015-03-09
"3416","EME","Emcor Group Inc","-4.3975308841415695","-0.39184844552224607","Most Illiquid Net Sells","S&P 600",2015-03-20,2015-03-09
"3516","HMN","Horace Mann Educators","-1.5273348970657714","-0.37871658615608794","Most Illiquid Net Sells","S&P 600",2015-03-20,2015-03-09
"3616","NSIT","Insight Enterprises Inc","-1.8384155339353727","-0.3562165657222699","Most Illiquid Net Sells","S&P 600",2015-03-20,2015-03-09
"3716","CPF","Central Pacific Financial Co","-1.143592210766373","-0.33760042060745971","Most Illiquid Net Sells","S&P 600",2015-03-20,2015-03-09
"626","ACT","Actavis plc","531.86635769093607","0.51160813043237208","Largest Net Buys by Trade Value","S&P 500",2015-03-20,2015-03-09
"726","F","Ford Motor Co","228.82568205099869","0.58420427348301418","Largest Net Buys by Trade Value","S&P 500",2015-03-20,2015-03-09
"826","GE","General Electric Co","190.36787729261749","0.21327506580906991","Largest Net Buys by Trade Value","S&P 500",2015-03-20,2015-03-09
"926","GOOG","Google Inc C","168.4301569173295","0.18410114108086859","Largest Net Buys by Trade Value","S&P 500",2015-03-20,2015-03-09
"1026","FB","Facebook Inc","156.58166465490621","8.0558906841231431E-2","Largest Net Buys by Trade Value","S&P 500",2015-03-20,2015-03-09
"1126","BRK/B","Berkshire Hathaway B","129.45983536969587","0.2732756533946345","Largest Net Buys by Trade Value","S&P 500",2015-03-20,2015-03-09
"1226","VZ","Verizon Communications Inc","127.25628709816974","0.18178590450640036","Largest Net Buys by Trade Value","S&P 500",2015-03-20,2015-03-09
